date,close,high,low,open,volume,eur_usd,year,month,dayofweek,day_number,ma_7,ma_30,lag_1,lag_7
2019-11-05,1480.800048828125,1507.0999755859375,1480.800048828125,1507.0999755859375,31,1.1109,2019,11,1,1768,1496.9142892020088,1494.009989420573,1508.0,1499.5
2019-11-06,1490.199951171875,1491.0,1483.199951171875,1483.199951171875,567,1.109,2019,11,2,1769,1496.9428536551338,1493.5299886067708,1480.800048828125,1490.0
2019-11-07,1464.199951171875,1489.0999755859375,1464.199951171875,1489.0999755859375,581,1.1077,2019,11,3,1770,1493.6857038225446,1492.0866536458334,1490.199951171875,1487.0
2019-11-08,1461.300048828125,1469.0999755859375,1461.300048828125,1469.0999755859375,21,1.1034,2019,11,4,1771,1489.1285749162946,1490.8266560872396,1464.199951171875,1493.199951171875
2019-11-11,1455.5,1461.0,1449.300048828125,1461.0,22,1.1041,2019,11,0,1774,1481.142857142857,1490.4866577148437,1461.300048828125,1511.4000244140625
2019-11-12,1452.0999755859375,1454.9000244140625,1447.0999755859375,1454.9000244140625,6,1.1015,2019,11,1,1775,1473.1571393694196,1489.489990234375,1455.5,1508.0
2019-11-13,1461.699951171875,1463.300048828125,1456.800048828125,1456.800048828125,56,1.1006,2019,11,2,1776,1466.5428466796875,1488.1799886067708,1452.0999755859375,1508.0
2019-11-14,1471.800048828125,1471.800048828125,1463.699951171875,1463.800048828125,83,1.0997,2019,11,3,1777,1465.2571323939733,1487.0033243815103,1461.699951171875,1480.800048828125
2019-11-15,1467.300048828125,1469.0999755859375,1467.300048828125,1469.0999755859375,13,1.1034,2019,11,4,1778,1461.9857177734375,1485.706660970052,1471.800048828125,1490.199951171875
2019-11-18,1470.9000244140625,1472.0,1469.699951171875,1472.0,141,1.1061,2019,11,0,1781,1462.94287109375,1484.813330078125,1467.300048828125,1464.199951171875
2019-11-19,1473.300048828125,1474.300048828125,1467.699951171875,1467.699951171875,18,1.1077,2019,11,1,1782,1464.6571568080358,1484.0166666666667,1470.9000244140625,1461.300048828125
2019-11-20,1473.300048828125,1474.5,1467.300048828125,1472.5999755859375,31,1.1059,2019,11,2,1783,1467.2000209263392,1482.9233357747396,1473.300048828125,1455.5
2019-11-21,1463.0999755859375,1463.0999755859375,1463.0999755859375,1463.0999755859375,16,1.1091,2019,11,3,1784,1468.771449497768,1481.8666666666666,1473.300048828125,1452.0999755859375
2019-11-22,1463.0999755859375,1468.5999755859375,1463.0999755859375,1468.5999755859375,19,1.1058,2019,11,4,1785,1468.9714529854912,1481.2133341471354,1463.0999755859375,1461.699951171875
2019-11-25,1456.5999755859375,1457.0999755859375,1455.5,1457.0999755859375,14,1.1008,2019,11,0,1788,1466.800013950893,1480.0433349609375,1463.0999755859375,1471.800048828125
2019-11-26,1459.800048828125,1459.800048828125,1459.800048828125,1459.800048828125,346362,1.102,2019,11,1,1789,1465.7285853794642,1479.4500040690104,1456.5999755859375,1467.300048828125
2019-11-27,1453.4000244140625,1461.9000244140625,1452.0,1461.0999755859375,88364,1.1009,2019,11,2,1790,1463.2285853794642,1478.2966715494792,1459.800048828125,1470.9000244140625
2019-11-29,1465.5999755859375,1465.5999755859375,1452.0999755859375,1453.5999755859375,7020,1.0982,2019,11,4,1792,1462.1285749162946,1477.406669108073,1453.4000244140625,1473.300048828125
2019-12-02,1462.300048828125,1464.4000244140625,1453.300048828125,1462.800048828125,2172,1.1023,2019,12,0,1795,1460.5571463448662,1476.543339029948,1465.5999755859375,1473.300048828125
2019-12-03,1478.199951171875,1480.4000244140625,1459.5,1461.5999755859375,1460,1.1071,2019,12,1,1796,1462.7142857142858,1476.4033365885416,1462.300048828125,1463.0999755859375
2019-12-04,1474.0,1483.4000244140625,1471.199951171875,1477.5,613,1.1081,2019,12,2,1797,1464.2714320591517,1476.1466715494792,1478.199951171875,1463.0999755859375
2019-12-05,1476.9000244140625,1478.0,1472.300048828125,1474.699951171875,907,1.1094,2019,12,3,1798,1467.1714390345983,1475.7133382161458,1474.0,1456.5999755859375
2019-12-06,1459.0999755859375,1476.0,1458.199951171875,1475.0,899,1.1094,2019,12,4,1799,1467.0714285714287,1474.386669921875,1476.9000244140625,1459.800048828125
2019-12-09,1459.300048828125,1464.199951171875,1458.5999755859375,1458.800048828125,1461,1.1075,2019,12,0,1802,1467.9142892020088,1473.0466715494792,1459.0999755859375,1453.4000244140625
2019-12-10,1462.5999755859375,1467.199951171875,1460.699951171875,1460.699951171875,367,1.1077,2019,12,1,1803,1467.4857177734375,1472.1333374023438,1459.300048828125,1465.5999755859375
2019-12-11,1469.4000244140625,1475.4000244140625,1463.0999755859375,1463.0999755859375,393,1.1075,2019,12,2,1804,1468.5,1471.5466715494792,1462.5999755859375,1462.300048828125
2019-12-12,1466.699951171875,1483.9000244140625,1463.699951171875,1475.0999755859375,955,1.1137,2019,12,3,1805,1466.857142857143,1470.6633382161458,1469.4000244140625,1478.199951171875
2019-12-13,1475.5999755859375,1475.9000244140625,1463.0999755859375,1463.0999755859375,468,1.1174,2019,12,4,1806,1467.0857107979912,1469.4700032552084,1466.699951171875,1474.0
2019-12-16,1475.0,1475.300048828125,1473.800048828125,1473.800048828125,99,1.1146,2019,12,0,1809,1466.8142787388392,1468.3700032552083,1475.5999755859375,1476.9000244140625
2019-12-17,1474.5999755859375,1476.9000244140625,1474.0,1474.0999755859375,410,1.1162,2019,12,1,1810,1469.028564453125,1467.2566691080729,1475.0,1459.0999755859375
2019-12-18,1472.5999755859375,1472.5999755859375,1472.5999755859375,1472.5999755859375,250,1.1115,2019,12,2,1811,1470.9285539899554,1466.9833333333333,1474.5999755859375,1459.300048828125
2019-12-19,1478.199951171875,1478.9000244140625,1473.300048828125,1475.9000244140625,319,1.1117,2019,12,3,1812,1473.1571219308037,1466.5833333333333,1472.5999755859375,1462.5999755859375
2019-12-20,1474.699951171875,1478.0999755859375,1474.699951171875,1476.699951171875,118,1.1097,2019,12,4,1813,1473.9142543247767,1466.9333333333334,1478.199951171875,1469.4000244140625
2019-12-23,1482.5,1482.5,1479.9000244140625,1482.300048828125,391,1.1075,2019,12,0,1816,1476.1714041573662,1467.639998372396,1474.699951171875,1466.699951171875
2019-12-24,1499.0999755859375,1499.0999755859375,1488.699951171875,1488.699951171875,52,1.108,2019,12,1,1817,1479.5285470145088,1469.093330891927,1482.5,1475.5999755859375
2019-12-26,1509.300048828125,1512.300048828125,1505.0,1505.199951171875,126,1.108,2019,12,3,1819,1484.4285539899554,1471.0,1499.0999755859375,1475.0
2019-12-27,1513.800048828125,1513.800048828125,1513.800048828125,1513.800048828125,839,1.1153,2019,12,4,1820,1490.028564453125,1472.736669921875,1509.300048828125,1474.5999755859375
2019-12-30,1514.5,1515.0999755859375,1510.0,1512.5999755859375,446,1.1189,2019,12,0,1823,1496.0142822265625,1474.160001627604,1513.800048828125,1472.5999755859375
2019-12-31,1519.5,1523.4000244140625,1513.800048828125,1513.800048828125,301,1.1234,2019,12,1,1824,1501.9142892020088,1475.9,1514.5,1478.199951171875
2020-01-02,1524.5,1528.699951171875,1518.0,1518.0999755859375,214,1.1193,2020,1,3,1826,1509.0285818917412,1477.6866658528645,1519.5,1474.699951171875
2020-01-03,1549.199951171875,1552.699951171875,1530.0999755859375,1530.0999755859375,107,1.1147,2020,1,4,1827,1518.5571463448662,1480.2166625976563,1524.5,1482.5
2020-01-06,1566.199951171875,1580.0,1560.4000244140625,1580.0,416,1.1194,2020,1,0,1830,1528.142857142857,1483.3133260091147,1549.199951171875,1499.0999755859375
2020-01-07,1571.800048828125,1576.300048828125,1558.300048828125,1558.300048828125,47,1.1172,2020,1,1,1831,1537.0714285714287,1486.936661783854,1566.199951171875,1509.300048828125
2020-01-08,1557.4000244140625,1604.199951171875,1552.300048828125,1579.699951171875,236,1.1115,2020,1,2,1832,1543.2999965122767,1490.0799967447917,1571.800048828125,1513.800048828125
2020-01-09,1551.699951171875,1555.699951171875,1543.300048828125,1555.699951171875,54,1.111,2020,1,3,1833,1548.6142752511162,1493.2499959309896,1557.4000244140625,1514.5
2020-01-10,1557.5,1558.800048828125,1545.4000244140625,1551.199951171875,16,1.1091,2020,1,4,1834,1554.0428466796875,1496.506660970052,1551.699951171875,1519.5
2020-01-13,1548.4000244140625,1558.0,1548.4000244140625,1557.4000244140625,48,1.1126,2020,1,0,1837,1557.4571358816963,1499.6733276367188,1557.5,1524.5
2020-01-14,1542.4000244140625,1546.699951171875,1534.9000244140625,1546.699951171875,32,1.1115,2020,1,1,1838,1556.4857177734375,1502.233329264323,1548.4000244140625,1549.199951171875
2020-01-15,1552.0999755859375,1553.9000244140625,1545.5999755859375,1548.0,11,1.1142,2020,1,2,1839,1554.471435546875,1505.22666015625,1542.4000244140625,1566.199951171875
2020-01-16,1549.0,1556.0999755859375,1548.5,1555.699951171875,98,1.1169,2020,1,3,1840,1551.2142857142858,1507.5866617838542,1552.0999755859375,1571.800048828125
2020-01-17,1558.800048828125,1558.800048828125,1553.5999755859375,1554.0999755859375,108,1.1108,2020,1,4,1841,1551.4142892020088,1510.413330078125,1549.0,1557.4000244140625
2020-01-21,1556.4000244140625,1566.199951171875,1551.0,1559.300048828125,45,1.1115,2020,1,1,1845,1552.085728236607,1513.063330078125,1558.800048828125,1551.699951171875
2020-01-22,1555.300048828125,1557.0999755859375,1549.800048828125,1549.800048828125,42,1.1088,2020,1,2,1846,1551.771449497768,1516.269999186198,1556.4000244140625,1557.5
2020-01-23,1564.5999755859375,1564.5999755859375,1552.199951171875,1553.0999755859375,15,1.1091,2020,1,3,1847,1554.085728236607,1519.7799967447916,1555.300048828125,1548.4000244140625
2020-01-24,1571.0999755859375,1571.0999755859375,1556.300048828125,1556.300048828125,43,1.1035,2020,1,4,1848,1558.1857212611608,1523.3966634114583,1564.5999755859375,1542.4000244140625
2020-01-27,1576.800048828125,1584.5,1576.800048828125,1584.300048828125,22,1.1025,2020,1,0,1851,1561.7143031529017,1526.9766642252605,1571.0999755859375,1552.0999755859375
2020-01-28,1569.199951171875,1576.4000244140625,1569.199951171875,1576.4000244140625,3,1.1005,2020,1,1,1852,1564.6000104631696,1530.393330891927,1576.800048828125,1549.0
2020-01-29,1569.800048828125,1569.800048828125,1569.800048828125,1569.800048828125,251274,1.1001,2020,1,2,1853,1566.1714390345983,1533.5333333333333,1569.199951171875,1558.800048828125
2020-01-30,1583.5,1585.0,1571.4000244140625,1576.800048828125,62336,1.1029,2020,1,3,1854,1570.0428641183037,1537.15,1569.800048828125,1556.4000244140625
2020-01-31,1582.9000244140625,1589.0,1570.0,1573.4000244140625,1095,1.1052,2020,1,4,1855,1573.9857177734375,1540.7600016276042,1583.5,1555.300048828125
2020-02-03,1577.199951171875,1593.300048828125,1568.199951171875,1592.9000244140625,1062,1.1066,2020,2,0,1858,1575.7857142857142,1544.2466674804687,1582.9000244140625,1564.5999755859375
2020-02-04,1550.4000244140625,1577.699951171875,1547.800048828125,1577.699951171875,978,1.1048,2020,2,1,1859,1572.828578404018,1546.6533365885416,1577.199951171875,1571.0999755859375
2020-02-05,1557.800048828125,1560.699951171875,1547.699951171875,1553.199951171875,1305,1.1023,2020,2,2,1860,1570.114292689732,1549.42333984375,1550.4000244140625,1576.800048828125
2020-02-06,1565.0999755859375,1565.5999755859375,1551.5999755859375,1553.5999755859375,110,1.1003,2020,2,3,1861,1569.5285818917412,1552.1766723632813,1557.800048828125,1569.199951171875
2020-02-07,1568.5999755859375,1571.9000244140625,1560.5,1564.9000244140625,431,1.0969,2020,2,4,1862,1569.357142857143,1554.493339029948,1565.0999755859375,1569.800048828125
2020-02-10,1574.699951171875,1574.699951171875,1568.5999755859375,1569.300048828125,128,1.0951,2020,2,0,1865,1568.0999930245537,1556.6733357747396,1568.5999755859375,1583.5
2020-02-11,1565.5999755859375,1571.0999755859375,1561.9000244140625,1570.9000244140625,440,1.0901,2020,2,1,1866,1565.6285574776787,1558.4,1574.699951171875,1582.9000244140625
2020-02-12,1567.4000244140625,1568.699951171875,1561.0,1565.199951171875,36,1.0914,2020,2,2,1867,1564.2285679408483,1560.1633341471354,1565.5999755859375,1577.199951171875
2020-02-13,1575.0999755859375,1575.0999755859375,1570.199951171875,1570.199951171875,74,1.0867,2020,2,3,1868,1567.7571323939733,1562.0166666666667,1567.4000244140625,1550.4000244140625
2020-02-14,1582.699951171875,1582.699951171875,1574.800048828125,1575.800048828125,68,1.0842,2020,2,4,1869,1571.3142613002233,1563.9566650390625,1575.0999755859375,1557.800048828125
2020-02-18,1600.0,1604.300048828125,1579.800048828125,1579.800048828125,310,1.0816,2020,2,1,1873,1576.2999790736608,1565.65,1582.699951171875,1565.0999755859375
2020-02-19,1607.5,1610.5,1599.699951171875,1600.5999755859375,542,1.08,2020,2,2,1874,1581.8571254185267,1567.0266682942708,1600.0,1568.5999755859375
2020-02-20,1616.5999755859375,1621.0,1603.0,1606.5,117,1.079,2020,2,3,1875,1587.8428431919642,1568.519999186198,1607.5,1574.699951171875
2020-02-21,1644.5999755859375,1645.0,1619.300048828125,1619.300048828125,186,1.0801,2020,2,4,1876,1599.1285574776787,1571.4266642252603,1616.5999755859375,1565.5999755859375
2020-02-24,1672.4000244140625,1686.5999755859375,1650.0,1657.0,435,1.0818,2020,2,0,1879,1614.1285574776787,1575.45,1644.5999755859375,1567.4000244140625
2020-02-25,1646.9000244140625,1653.699951171875,1632.300048828125,1645.0999755859375,409,1.084,2020,2,1,1880,1624.385707310268,1578.430000813802,1672.4000244140625,1575.0999755859375
2020-02-26,1640.0,1648.0999755859375,1636.4000244140625,1644.0,1990,1.0875,2020,2,2,1881,1632.5714285714287,1581.4833333333333,1646.9000244140625,1582.699951171875
2020-02-27,1640.0,1658.0,1638.5,1641.0999755859375,707,1.0964,2020,2,3,1882,1638.2857142857142,1584.7366658528647,1640.0,1600.0
2020-02-28,1564.0999755859375,1642.5,1564.0999755859375,1640.300048828125,289,1.0977,2020,2,4,1883,1632.0857107979912,1585.1366658528646,1640.0,1607.5
2020-03-02,1592.300048828125,1608.300048828125,1574.300048828125,1583.9000244140625,537,1.1122,2020,3,0,1886,1628.614292689732,1586.5800008138021,1564.0999755859375,1616.5999755859375
2020-03-03,1642.0999755859375,1645.300048828125,1594.0,1594.5,610,1.1117,2020,3,1,1887,1628.2571498325892,1589.3566650390626,1592.300048828125,1644.5999755859375
2020-03-04,1641.0999755859375,1645.9000244140625,1631.300048828125,1645.4000244140625,83,1.1125,2020,3,2,1888,1623.7857142857142,1592.1799967447917,1642.0999755859375,1672.4000244140625
2020-03-05,1666.4000244140625,1672.9000244140625,1637.199951171875,1637.300048828125,154,1.1187,2020,3,3,1889,1626.5714285714287,1595.8833292643228,1641.0999755859375,1646.9000244140625
2020-03-06,1670.800048828125,1686.199951171875,1647.199951171875,1670.800048828125,175,1.1336,2020,3,4,1890,1630.971435546875,1599.4233317057292,1666.4000244140625,1640.0
2020-03-09,1674.5,1701.5999755859375,1657.699951171875,1696.0999755859375,161,1.1456,2020,3,0,1893,1635.9000069754463,1602.869999186198,1670.800048828125,1640.0
2020-03-10,1659.0999755859375,1674.5999755859375,1643.0,1671.5999755859375,48,1.139,2020,3,1,1894,1649.471435546875,1605.613330078125,1674.5,1564.0999755859375
2020-03-11,1641.4000244140625,1666.5,1635.0,1656.5999755859375,47,1.1336,2020,3,2,1895,1656.4857177734375,1608.019999186198,1659.0999755859375,1592.300048828125
2020-03-12,1589.300048828125,1647.5,1566.4000244140625,1637.0,256,1.124,2020,3,3,1896,1648.94287109375,1608.6699991861979,1641.4000244140625,1642.0999755859375
2020-03-13,1515.699951171875,1589.800048828125,1513.800048828125,1574.9000244140625,89,1.1104,2020,3,4,1897,1631.0285818917412,1606.4099975585937,1589.300048828125,1641.0999755859375
2020-03-16,1485.9000244140625,1569.0999755859375,1452.0999755859375,1569.0999755859375,193,1.1157,2020,3,0,1900,1605.2428676060267,1603.1766642252603,1515.699951171875,1666.4000244140625
2020-03-17,1524.9000244140625,1537.699951171875,1469.300048828125,1469.300048828125,122,1.0982,2020,3,1,1901,1584.4000069754463,1601.4333333333334,1485.9000244140625,1670.800048828125
2020-03-18,1477.300048828125,1542.0,1477.300048828125,1537.5,333,1.0934,2020,3,2,1902,1556.2285853794642,1598.9966674804687,1524.9000244140625,1674.5
2020-03-19,1478.5999755859375,1491.5999755859375,1471.0,1481.5,262,1.0801,2020,3,3,1903,1530.44287109375,1596.3566650390626,1477.300048828125,1659.0999755859375
2020-03-20,1484.0,1484.0,1483.5,1483.5,14,1.0707,2020,3,4,1904,1507.9571533203125,1593.6533325195312,1478.5999755859375,1641.4000244140625
2020-03-23,1567.0,1567.0,1490.199951171875,1505.300048828125,51,1.0783,2020,3,0,1907,1504.7714320591517,1593.6,1484.0,1589.300048828125
2020-03-24,1660.199951171875,1685.5,1592.699951171875,1592.699951171875,442,1.0843,2020,3,1,1908,1525.4142892020088,1596.45,1567.0,1515.699951171875
2020-03-25,1632.300048828125,1676.5,1631.0999755859375,1676.5,476,1.0827,2020,3,2,1909,1546.328578404018,1598.6733357747396,1660.199951171875,1485.9000244140625
2020-03-26,1650.0999755859375,1660.5,1650.0999755859375,1660.5,3,1.0981,2020,3,3,1910,1564.2142857142858,1601.430000813802,1632.300048828125,1524.9000244140625
2020-03-27,1623.9000244140625,1623.9000244140625,1623.9000244140625,1623.9000244140625,100638,1.0977,2020,3,4,1911,1585.1571393694196,1603.0566691080728,1650.0999755859375,1477.300048828125
2020-03-30,1622.0,1652.800048828125,1607.199951171875,1641.199951171875,16389,1.1034,2020,3,0,1914,1605.642857142857,1604.3666707356772,1623.9000244140625,1478.5999755859375
2020-03-31,1583.4000244140625,1621.0,1576.0,1618.699951171875,2874,1.0956,2020,3,1,1915,1619.8428606305804,1603.813338216146,1622.0,1484.0
2020-04-01,1578.199951171875,1600.0,1570.0,1570.0,2158,1.0936,2020,4,2,1916,1621.4428536551338,1602.836669921875,1583.4000244140625,1567.0
2020-04-02,1625.699951171875,1631.199951171875,1586.0,1590.9000244140625,1294,1.0906,2020,4,3,1917,1616.5142822265625,1603.1400024414063,1578.199951171875,1660.199951171875
2020-04-03,1633.699951171875,1636.0,1619.800048828125,1624.5,643,1.0785,2020,4,4,1918,1616.7142682756696,1602.7766682942708,1625.699951171875,1632.300048828125
2020-04-06,1677.0,1696.699951171875,1625.9000244140625,1629.0999755859375,1063,1.0791,2020,4,0,1921,1620.55712890625,1602.930000813802,1633.699951171875,1650.0999755859375
2020-04-07,1664.800048828125,1724.4000244140625,1658.0,1695.699951171875,1144,1.0885,2020,4,1,1922,1626.3999895368304,1603.5266682942708,1677.0,1623.9000244140625
2020-04-08,1665.4000244140625,1677.0,1662.5,1669.699951171875,747,1.0871,2020,4,2,1923,1632.5999930245537,1604.3733357747396,1664.800048828125,1622.0
2020-04-09,1736.199951171875,1736.199951171875,1662.699951171875,1662.699951171875,825,1.0867,2020,4,3,1924,1654.4285539899554,1607.5800008138021,1665.4000244140625,1583.4000244140625
2020-04-13,1744.800048828125,1756.800048828125,1710.699951171875,1722.0,696,1.0867,2020,4,0,1928,1678.2285679408483,1613.6033365885417,1736.199951171875,1578.199951171875
2020-04-14,1756.699951171875,1775.0,1739.5,1756.800048828125,675,1.0963,2020,4,1,1929,1696.9428536551338,1619.0833333333333,1744.800048828125,1625.699951171875
2020-04-15,1727.199951171875,1744.9000244140625,1722.699951171875,1739.4000244140625,642,1.0903,2020,4,2,1930,1710.2999965122767,1621.9199991861979,1756.699951171875,1633.699951171875
2020-04-16,1720.4000244140625,1750.5999755859375,1715.0,1731.0,162,1.0888,2020,4,3,1931,1716.5,1624.5633341471355,1727.199951171875,1677.0
2020-04-17,1689.199951171875,1725.0,1684.9000244140625,1715.699951171875,223,1.086,2020,4,4,1932,1719.9857003348213,1625.323331705729,1720.4000244140625,1664.800048828125
2020-04-20,1701.5999755859375,1701.5999755859375,1680.0,1686.0,106,1.086,2020,4,0,1935,1725.1571219308037,1626.3499959309895,1689.199951171875,1665.4000244140625
2020-04-21,1678.199951171875,1707.0999755859375,1659.9000244140625,1697.0,666,1.0837,2020,4,1,1936,1716.8714076450892,1626.4733276367188,1701.5999755859375,1736.199951171875
2020-04-22,1728.699951171875,1728.699951171875,1684.800048828125,1696.0,453,1.0867,2020,4,2,1937,1714.5713936941963,1628.7933268229167,1678.199951171875,1744.800048828125
2020-04-23,1733.300048828125,1745.0999755859375,1733.300048828125,1734.0,482,1.0772,2020,4,3,1938,1711.228550502232,1631.8566609700522,1728.699951171875,1756.699951171875
2020-04-24,1723.5,1744.0,1714.5,1744.0,221,1.08,2020,4,4,1939,1710.699986049107,1636.3299926757813,1733.300048828125,1727.199951171875
2020-04-27,1711.9000244140625,1731.9000244140625,1711.9000244140625,1731.9000244140625,169,1.0852,2020,4,0,1942,1709.4857003348213,1642.8699951171875,1723.5,1720.4000244140625
2020-04-28,1710.5,1716.5999755859375,1707.0999755859375,1716.5999755859375,1255,1.0877,2020,4,1,1943,1712.528564453125,1650.3566609700522,1711.9000244140625,1689.199951171875
2020-04-29,1703.4000244140625,1713.5,1702.0,1710.0,373,1.0842,2020,4,2,1944,1712.7857142857142,1656.306660970052,1710.5,1701.5999755859375
2020-04-30,1684.199951171875,1719.300048828125,1680.800048828125,1719.300048828125,327,1.0876,2020,4,3,1945,1713.642857142857,1663.2033243815104,1703.4000244140625,1678.199951171875
2020-05-01,1694.5,1701.5,1670.5,1686.5999755859375,337,1.0876,2020,5,4,1946,1708.7571498325892,1670.399991861979,1684.199951171875,1728.699951171875
2020-05-04,1706.9000244140625,1709.0,1699.5999755859375,1702.5999755859375,320,1.0942,2020,5,0,1949,1704.9857177734375,1677.8299926757813,1694.5,1733.300048828125
2020-05-05,1704.4000244140625,1704.4000244140625,1697.199951171875,1701.5,82,1.0843,2020,5,1,1950,1702.2571498325892,1682.4099934895833,1706.9000244140625,1723.5
2020-05-06,1684.199951171875,1704.0,1684.199951171875,1704.0,469,1.0807,2020,5,2,1951,1698.2999965122767,1683.2099934895834,1704.4000244140625,1711.9000244140625
2020-05-07,1721.800048828125,1721.800048828125,1685.5999755859375,1686.199951171875,853,1.0783,2020,5,3,1952,1699.9142892020088,1686.1933268229166,1684.199951171875,1710.5
2020-05-08,1709.9000244140625,1728.9000244140625,1703.800048828125,1726.199951171875,330,1.0843,2020,5,4,1953,1700.8428606305804,1688.186661783854,1721.800048828125,1703.4000244140625
2020-05-11,1695.300048828125,1704.5,1690.199951171875,1702.300048828125,749,1.0824,2020,5,0,1956,1702.4285888671875,1690.5666625976562,1709.9000244140625,1684.199951171875
2020-05-12,1704.4000244140625,1713.0999755859375,1699.300048828125,1699.300048828125,324,1.0858,2020,5,1,1957,1703.8428780691963,1693.313330078125,1695.300048828125,1694.5
2020-05-13,1713.9000244140625,1721.300048828125,1701.9000244140625,1702.0,431,1.0875,2020,5,2,1958,1704.8428780691963,1697.663330078125,1704.4000244140625,1706.9000244140625
2020-05-14,1738.0999755859375,1743.0999755859375,1720.5,1724.300048828125,672,1.0792,2020,5,3,1959,1709.6571568080358,1702.9933308919271,1713.9000244140625,1704.4000244140625
2020-05-15,1753.4000244140625,1753.4000244140625,1739.699951171875,1739.699951171875,719,1.0798,2020,5,4,1960,1719.5428815569196,1707.25,1738.0999755859375,1684.199951171875
2020-05-18,1731.800048828125,1770.5,1731.800048828125,1755.699951171875,229,1.0832,2020,5,0,1963,1720.9714529854912,1710.5200032552084,1753.4000244140625,1721.800048828125
2020-05-19,1744.199951171875,1749.5,1744.199951171875,1744.199951171875,167,1.095,2020,5,1,1964,1725.8714425223213,1712.7600016276042,1731.800048828125,1709.9000244140625
2020-05-20,1750.5999755859375,1752.0999755859375,1745.5999755859375,1751.5999755859375,16,1.0958,2020,5,2,1965,1733.7714320591517,1715.619999186198,1744.199951171875,1695.300048828125
2020-05-21,1720.5,1746.800048828125,1720.5,1746.800048828125,528,1.1,2020,5,3,1966,1736.0714285714287,1717.4566650390625,1750.5999755859375,1704.4000244140625
2020-05-22,1734.5999755859375,1734.5999755859375,1726.5999755859375,1726.5999755859375,6,1.0904,2020,5,4,1967,1739.028564453125,1717.4033325195312,1720.5,1713.9000244140625
2020-05-26,1704.800048828125,1726.4000244140625,1704.800048828125,1726.4000244140625,39,1.0975,2020,5,1,1971,1734.2714320591517,1716.069999186198,1734.5999755859375,1738.0999755859375
2020-05-27,1710.300048828125,1710.300048828125,1685.5999755859375,1685.5999755859375,137416,1.0991,2020,5,2,1972,1728.114292689732,1714.5233357747395,1704.800048828125,1753.4000244140625
2020-05-28,1713.300048828125,1727.800048828125,1705.0,1709.300048828125,23355,1.1016,2020,5,3,1973,1725.471435546875,1714.0600056966146,1710.300048828125,1731.800048828125
2020-05-29,1736.9000244140625,1738.300048828125,1715.0999755859375,1718.800048828125,1526,1.1136,2020,5,4,1974,1724.4285888671875,1714.6100056966145,1713.300048828125,1744.199951171875
2020-06-01,1737.800048828125,1747.0,1727.0999755859375,1740.4000244140625,871,1.1116,2020,6,0,1977,1722.6000279017858,1716.2300089518228,1736.9000244140625,1750.5999755859375
2020-06-02,1725.199951171875,1745.5,1721.800048828125,1743.0,741,1.1174,2020,6,1,1978,1723.271449497768,1717.0166748046875,1737.800048828125,1720.5
2020-06-03,1697.800048828125,1726.300048828125,1684.5,1726.300048828125,2755,1.1194,2020,6,2,1979,1718.0143171037946,1717.670011393229,1725.199951171875,1734.5999755859375
2020-06-04,1718.9000244140625,1718.9000244140625,1694.5,1694.5,807,1.125,2020,6,3,1980,1720.028599330357,1717.3433471679687,1697.800048828125,1704.800048828125
2020-06-05,1676.199951171875,1711.800048828125,1668.5999755859375,1711.800048828125,1502,1.133,2020,6,4,1981,1715.1571568080358,1715.440010579427,1718.9000244140625,1710.300048828125
2020-06-08,1698.300048828125,1699.4000244140625,1675.9000244140625,1679.0999755859375,587,1.1285,2020,6,0,1984,1713.0142996651787,1714.6000122070313,1676.199951171875,1713.300048828125
2020-06-09,1714.699951171875,1720.9000244140625,1692.0,1694.5999755859375,690,1.1294,2020,6,1,1985,1709.8428606305804,1714.6933430989584,1698.300048828125,1736.9000244140625
2020-06-10,1713.300048828125,1740.800048828125,1711.9000244140625,1716.0999755859375,718,1.1375,2020,6,2,1986,1706.3428606305804,1714.7866780598958,1714.699951171875,1737.800048828125
2020-06-11,1732.0,1744.0999755859375,1720.0,1737.199951171875,347,1.1348,2020,6,3,1987,1707.3142961774554,1715.740010579427,1713.300048828125,1725.199951171875
2020-06-12,1729.300048828125,1743.0,1724.9000244140625,1724.9000244140625,318,1.1304,2020,6,4,1988,1711.8142961774554,1717.2433471679688,1732.0,1697.800048828125
2020-06-15,1720.300048828125,1730.0,1703.300048828125,1730.0,188,1.1253,2020,6,0,1991,1712.0142996651787,1718.1033487955729,1729.300048828125,1718.9000244140625
2020-06-16,1729.5999755859375,1729.5999755859375,1722.4000244140625,1726.300048828125,22,1.1308,2020,6,1,1992,1719.6428745814733,1718.8600138346353,1720.300048828125,1676.199951171875
2020-06-17,1729.199951171875,1729.199951171875,1714.699951171875,1714.699951171875,51,1.1232,2020,6,2,1993,1724.0571463448662,1719.686678059896,1729.5999755859375,1698.300048828125
2020-06-18,1724.800048828125,1734.0999755859375,1717.300048828125,1730.5,110,1.1222,2020,6,3,1994,1725.5000174386162,1721.0400146484376,1729.199951171875,1714.699951171875
2020-06-19,1745.9000244140625,1750.699951171875,1723.5,1723.699951171875,1329,1.121,2020,6,4,1995,1730.1571568080358,1721.8433471679687,1724.800048828125,1713.300048828125
2020-06-22,1756.699951171875,1767.5999755859375,1750.5,1755.199951171875,1356,1.1213,2020,6,0,1998,1733.6857212611608,1723.4033447265624,1745.9000244140625,1732.0
